iter	Passed	Remaining
147	3502	20165
148	3525	20136
149	3543	20078
150	3564	20043
151	3586	20008
152	3603	19951
153	3625	19915
154	3640	19847
155	3658	19794
156	3681	19765
157	3699	19712
158	3722	19688
159	3730	19582
160	3745	19519
161	3760	19454
162	3784	19431
163	3806	19405
164	3823	19349
165	3843	19311
166	3858	19247
167	3876	19200
168	3900	19179
169	3924	19162
170	3938	19095
171	3959	19060
172	3976	19009
173	3992	18954
174	4009	18900
175	4027	18857
176	4113	19126
177	4267	19706
178	4309	19764
179	4348	19810
180	4380	19820
181	4411	19827
182	4437	19812
183	4462	19788
184	4485	19761
185	4517	19771
186	4539	19736
187	4561	19702
188	4600	19738
189	4649	19821
190	4685	19843
191	4709	19821
192	4734	19798
193	4753	19750
194	4775	19714
195	4799	19687
196	4834	19704
197	4870	19727
198	4896	19707
199	4919	19677
200	4941	19642
201	4961	19598
202	4983	19564
203	5011	19554
204	5048	19577
205	5071	19548
206	5094	19516
207	5140	19573
208	5190	19644
209	5219	19635
210	5242	19604
211	5264	19569
212	5282	19518
213	5303	19478
214	5320	19427
215	5333	19357
216	5353	19315
217	5374	19279
218	5389	19218
219	5409	19178
220	5428	19133
221	5446	19087
222	5470	19060
223	5496	19041
224	5516	19001
225	5532	18946
226	5552	18906
227	5574	18874
228	5598	18848
229	5615	18799
230	5654	18823
231	5674	18786
232	5686	18720
233	5708	18686
234	5724	18635
235	5748	18609
236	5769	18574
237	5793	18550
238	5819	18528
239	5834	18475
240	5848	18418
241	5867	18377
242	5887	18341
243	5909	18310
244	5925	18261
245	5945	18222
246	5969	18199
247	5986	18153
248	6026	18176
249	6039	18119
250	6051	18059
251	6077	18040
252	6096	18000
253	6113	17953
254	6119	17877
255	6137	17836
256	6198	17921
257	6234	17931
258	6254	17892
259	6275	17860
260	6292	17816
261	6308	17768
262	6323	17719
263	6344	17686
264	6363	17648
265	6378	17601
266	6394	17554
267	6408	17503
268	6428	17470
269	6445	17427
270	6456	17368
271	6478	17338
272	6501	17313
273	6507	17241
274	6529	17213
275	6553	17190
276	6576	17164
277	6604	17151
278	6626	17125
279	6647	17093
280	6663	17050
281	6679	17007
282	6697	16968
283	6716	16931
284	6731	16887
285	6752	16857
286	6772	16824
287	6790	16788
288	6798	16724
289	6816	16688
290	6837	16660
291	6850	16610
292	6869	16576
293	6893	16553
294	6912	16520
295	6933	16490
296	6955	16463
297	6974	16430
298	6990	16389
299	7009	16356
300	7029	16324
301	7039	16271
302	7052	16224
303	7069	16185
304	7077	16126
305	7096	16094
306	7117	16066
307	7137	16036
308	7180	16058
309	7290	16226
310	7321	16221
311	7353	16215
312	7383	16205
313	7401	16170
314	7426	16149
315	7447	16120
316	7461	16077
317	7480	16043
318	7493	15996
319	7503	15944
320	7525	15918
321	7545	15887
322	7564	15853
323	7576	15808
324	7597	15778
325	7615	15745
326	7640	15725
327	7660	15694
328	7678	15660
329	7696	15626
330	7718	15601
331	7734	15562
332	7751	15526
333	7766	15485
334	7788	15460
335	7798	15411
336	7821	15388
337	7847	15369
338	7864	15335
339	7880	15297
340	7902	15272
341	7926	15250
342	7948	15225
343	7969	15197
344	7991	15171
345	8009	15138
346	8026	15103
347	8048	15080
348	8073	15060
349	8093	15030
350	8113	15001
351	8131	14970
352	8151	14940
353	8168	14905
354	8209	14915
355	8234	14896
356	8258	14875
357	8278	14846
358	8299	14819
359	8322	14796
360	8339	14762
361	8365	14742
362	8380	14705
363	8400	14677
364	8421	14650
365	8442	14623
366	8464	14599
367	8485	14573
368	8503	14541
369	8521	14510
370	8540	14479
371	8567	14463
372	8598	14453
373	8617	14424
374	8643	14405
375	8664	14378
376	8687	14355
377	8715	14341
378	8740	14321
379	8757	14288
380	8780	14264
381	8788	14217
382	8810	14192
383	8818	14146
384	8836	14116
385	8859	14092
386	8879	14065
387	8890	14022
388	8912	13998
389	8927	13963
390	8949	13938
391	8969	13911
392	8988	13883
393	9010	13859
394	9033	13835
395	9049	13802
396	9071	13778
397	9093	13754
398	9108	13720
399	9134	13702
400	9152	13671
401	9170	13642
402	9188	13612
403	9229	13615
404	9253	13594
405	9294	13598
406	9315	13572
407	9322	13526
408	9343	13500
409	9355	13462
410	9366	13422
411	9386	13396
412	9398	13358
413	9422	13336
414	9428	13290
415	9434	13244
416	9450	13212
417	9463	13176
418	9485	13153
419	9493	13110
420	9511	13081
421	9522	13042
422	9543	13017
423	9554	12979
424	9572	12951
425	9597	12931
426	9612	12899
427	9627	12866
428	9645	12838
429	9659	12804
430	9683	12783
431	9689	12740
432	9699	12701
433	9722	12680
434	9749	12663
435	9768	12636
436	9783	12603
437	9803	12579
438	9823	12553
439	9841	12525
440	9864	12503
441	9886	12481
442	9911	12462
443	9934	12440
444	9958	12419
445	9969	12383
446	9990	12359
447	10019	12345
448	10040	12321
449	10055	12290
450	10077	12267
451	10101	12246
452	10119	12219
453	10141	12196
454	10162	12172
455	10185	12150
456	10205	12125
457	10212	12085
458	10249	12080
459	10332	12129
460	10346	12097
461	10377	12084
462	10397	12059
463	10416	12032
464	10441	12013
465	10465	11993
466	10482	11964
467	10503	11940
468	10522	11913
469	10537	11882
470	10557	11857
471	10573	11828
472	10594	11803
473	10608	11772
474	10629	11748
475	10646	11719
476	10660	11688
477	10681	11664
478	10707	11645
479	10719	11612
480	10732	11580
481	10749	11552
482	10763	11521
483	10784	11497
484	10800	11468
485	10821	11444
486	10840	11419
487	10859	11393
488	10883	11372
489	10890	11335
490	10913	11313
491	10932	11287
492	10952	11263
493	10975	11241
494	10992	11214
495	11014	11192
496	11030	11164
497	11049	11138
498	11070	11115
499	11081	11081
500	11097	11052
501	11115	11026
502	11136	11003
503	11157	10980
504	11175	10954
505	11195	10930
506	11220	10910
507	11242	10887
508	11290	10891
509	11307	10863
510	11329	10842
511	11349	10817
512	11370	10794
513	11388	10768
514	11399	10735
515	11419	10710
516	11437	10685
517	11455	10659
518	11475	10635
519	11495	10611
520	11511	10583
521	11526	10554
522	11540	10525
523	11564	10505
524	11581	10478
525	11603	10456
526	11623	10432
527	11642	10408
528	11666	10387
529	11688	10365
530	11714	10347
531	11736	10324
532	11753	10297
533	11768	10269
534	11783	10241
535	11801	10216
536	11825	10195
537	11844	10170
538	11868	10150
539	11887	10126
540	11908	10103
541	11929	10080
542	11950	10058
543	11964	10028
544	11983	10004
545	12004	9981
546	12028	9961
547	12047	9937
548	12064	9911
549	12083	9886
550	12101	9861
551	12117	9834
552	12137	9810
553	12159	9788
554	12177	9763
555	12201	9743
556	12226	9724
557	12249	9702
558	12265	9676
559	12305	9668
560	12357	9670
561	12380	9649
562	12401	9625
563	12418	9600
564	12437	9576
565	12460	9554
566	12480	9531
567	12504	9510
568	12525	9487
569	12549	9467
570	12567	9442
571	12595	9424
572	12607	9394
573	12617	9364
574	12640	9342
575	12669	9326
576	12691	9304
577	12715	9283
578	12736	9261
579	12759	9239
580	12778	9215
581	12794	9189
582	12815	9166
583	12838	9145
584	12853	9118
585	12873	9095
586	12897	9074
587	12917	9050
588	12936	9027
589	12954	9002
590	12978	8981
591	12997	8957
592	13009	8929
593	13035	8909
594	13056	8887
595	13076	8864
596	13101	8843
597	13122	8821
598	13143	8799
599	13161	8774
600	13179	8749
601	13198	8725
602	13216	8701
603	13229	8673
604	13249	8650
605	13271	8628
606	13291	8605
607	13578	8754
608	13697	8794
609	13735	8781
610	13766	8764
611	13785	8740
612	13804	8714
613	13821	8688
614	13834	8660
615	13858	8639
616	13883	8618
617	13905	8595
618	13927	8572
619	13949	8549
620	13976	8529
621	13999	8507
622	14029	8489
623	14060	8472
624	14082	8449
625	14103	8425
626	14126	8403
627	14150	8382
628	14171	8358
629	14191	8334
630	14213	8311
631	14229	8285
632	14253	8263
633	14272	8239
634	14291	8214
635	14311	8190
636	14332	8167
637	14356	8145
638	14375	8121
639	14393	8096
640	14407	8069
641	14426	8044
642	14448	8021
643	14469	7998
644	14483	7971
645	14508	7950
646	14530	7927
647	14553	7905
648	14570	7879
649	14614	7869
650	14647	7852
651	14673	7831
652	14695	7809
653	14709	7781
654	14735	7761
655	14754	7737
656	14774	7713
657	14798	7691
658	14820	7668
659	14843	7646
660	14862	7622
661	14885	7600
662	14907	7577
663	14923	7551
664	14941	7527
665	14958	7501
666	14979	7478
667	15005	7457
668	15022	7432
669	15035	7405
670	15066	7387
671	15081	7360
672	15091	7332
673	15111	7309
674	15136	7287
675	15160	7266
676	15182	7243
677	15194	7216
678	15213	7192
679	15230	7167
680	15252	7144
681	15277	7123
682	15297	7100
683	15309	7072
684	15331	7050
685	15353	7027
686	15376	7005
687	15399	6983
688	15415	6958
689	15434	6934
690	15452	6910
691	15474	6887
692	15494	6863
693	15510	6838
694	15536	6818
695	15562	6797
696	15575	6770
697	15597	6748
698	15646	6737
699	15693	6725
700	15714	6702
701	15726	6675
702	15743	6651
703	15764	6628
704	15786	6605
705	15799	6579
706	15810	6552
707	15830	6528
708	15843	6502
709	15862	6479
710	15885	6456
711	15903	6432
712	15916	6406
713	15938	6384
714	15963	6363
715	15995	6344
716	16021	6323
717	16042	6300
718	16066	6279
719	16088	6256
720	16107	6233
721	16126	6209
722	16149	6187
723	16172	6165
724	16189	6141
725	16207	6117
726	16230	6094
727	16252	6072
728	16273	6049
729	16288	6024
730	16307	6001
731	16328	5978
732	16346	5954
733	16360	5929
734	16381	5906
735	16398	5882
736	16410	5856
737	16429	5832
738	16452	5810
739	16474	5788
740	16497	5766
741	16520	5744
742	16539	5720
743	16559	5697
744	16582	5676
745	16604	5653
746	16636	5634
747	16721	5633
748	16766	5618
749	16785	5595
750	16808	5572
751	16828	5549
752	16847	5526
753	16870	5504
754	16895	5482
755	16919	5460
756	16932	5435
757	16966	5416
758	16979	5391
759	17001	5368
760	17021	5345
761	17041	5322
762	17058	5298
763	17079	5275
764	17103	5253
765	17122	5230
766	17139	5206
767	17163	5184
768	17183	5161
769	17202	5138
770	17220	5114
771	17239	5091
772	17267	5070
773	17281	5046
774	17304	5024
775	17325	5001
776	17342	4977
777	17359	4953
778	17380	4930
779	17399	4907
780	17420	4884
781	17441	4862
782	17457	4838
783	17475	4814
784	17494	4791
785	17515	4768
786	17536	4746
787	17557	4723
788	17575	4700
789	17597	4677
790	17619	4655
791	17638	4632
792	17681	4615
793	17704	4593
794	17731	4572
795	17755	4550
796	17767	4525
797	17792	4503
798	17807	4479
799	17831	4457
800	17853	4435
801	17874	4412
802	17895	4390
803	17918	4368
804	17940	4345
805	17962	4323
806	17984	4301
807	18005	4278
808	18027	4256
809	18044	4232
810	18066	4210
811	18084	4187
812	18106	4164
813	18123	4141
814	18143	4118
815	18158	4094
816	18183	4072
817	18209	4051
818	18244	4032
819	18287	4014
820	18316	3993
821	18365	3976
822	18421	3961
823	18451	3941
824	18483	3920
825	18526	3902
826	18557	3882
827	18587	3861
828	18614	3839
829	18634	3816
830	18655	3794
831	18720	3780
832	18750	3759
833	18814	3744
834	18831	3721
835	18849	3697
836	18871	3675
837	18886	3651
838	18899	3626
839	18918	3603
840	18956	3583
841	18975	3560
842	18998	3538
843	19021	3515
844	19040	3492
845	19062	3469
846	19086	3447
847	19110	3425
848	19127	3401
849	19153	3379
850	19172	3356
851	19204	3335
852	19301	3326
853	19355	3309
854	19429	3295
855	19468	3275
856	19495	3253
857	19524	3231
858	19548	3208
859	19566	3185
860	19584	3161
861	19600	3137
862	19624	3115
863	19648	3092
864	19673	3070
865	19700	3048
866	19744	3028
867	19820	3014
868	20042	3021
869	20141	3009
870	20167	2986
871	20193	2964
872	20220	2941
873	20242	2918
874	20263	2894
875	20294	2872
876	20317	2849
877	20346	2827
878	20375	2804
879	20409	2783
880	20444	2761
881	20473	2739
882	20506	2717
883	20534	2694
884	20554	2670
885	20645	2656
886	20707	2637
887	20735	2615
888	20765	2592
889	20834	2575
890	20882	2554
891	20916	2532
892	20967	2512
893	20995	2489
894	21024	2466
895	21053	2443
896	21086	2421
897	21114	2398
898	21143	2375
899	21170	2352
900	21198	2329
901	21220	2305
902	21257	2283
903	21295	2261
904	21314	2237
905	21344	2214
906	21381	2192
907	21412	2169
908	21442	2146
909	21477	2124
910	21507	2101
911	21540	2078
912	21572	2055
913	21601	2032
914	21633	2009
915	21668	1987
916	21690	1963
917	21725	1940
918	21750	1917
919	21786	1894
920	21809	1870
921	21864	1849
922	21895	1826
923	21929	1803
924	21953	1779
925	21982	1756
926	22013	1733
927	22049	1710
928	22085	1687
929	22118	1664
930	22149	1641
931	22182	1618
932	22211	1595
933	22237	1571
934	22257	1547
935	22292	1524
936	22321	1500
937	22342	1476
938	22376	1453
939	22405	1430
940	22438	1406
941	22468	1383
942	22496	1359
943	22515	1335
944	22540	1311
945	22563	1287
946	22584	1263
947	22612	1240
948	22643	1216
949	22670	1193
950	22701	1169
951	22730	1146
952	22768	1122
953	22799	1099
954	22827	1075
955	23143	1065
956	23178	1041
957	23233	1018
958	23270	994
959	23303	970
960	23335	947
961	23362	922
962	23391	898
963	23422	874
964	23449	850
965	23474	826
966	23505	802
967	23532	777
968	23559	753
969	23593	729
970	23628	705
971	23654	681
972	23712	657
973	23818	635
974	23860	611
975	23880	587
976	23913	562
977	23932	538
978	23966	514
979	23998	489
980	24025	465
981	24057	440
982	24084	416
983	24112	392
984	24163	367
985	24197	343
986	24224	319
987	24248	294
988	24270	269
989	24296	245
990	24321	220
991	24344	196
992	24365	171
993	24390	147
994	24415	122
995	24438	98
996	24463	73
997	24481	49
998	24498	24
999	24522	0
