iter	RMSE
330	71198.54762
331	71198.51673
332	71195.28726
333	71195.24501
334	71187.04094
335	71186.81422
336	71180.15846
337	71179.38229
338	71176.99667
339	71176.55931
340	71176.09374
341	71172.88414
342	71172.66085
343	71167.94887
344	71167.32305
345	71166.87032
346	71166.8338
347	71166.14999
348	71165.03524
349	71157.73408
350	71157.57395
351	71156.75832
352	71156.75179
353	71156.38838
354	71156.10958
355	71155.87614
356	71155.81243
357	71154.04469
358	71153.48764
359	71152.63423
360	71151.58085
361	71149.5616
362	71149.06086
363	71149.05244
364	71148.7652
365	71147.19268
366	71146.66748
367	71143.56912
368	71143.40434
369	71143.31896
370	71142.15342
371	71141.77405
372	71141.60088
373	71140.05073
374	71139.91449
375	71138.13773
376	71136.61748
377	71134.5991
378	71134.59561
379	71128.21921
380	71128.21161
381	71127.45068
382	71126.40292
383	71124.32502
384	71121.78987
385	71117.06827
386	71117.00159
387	71112.65914
388	71109.10195
389	71106.26233
390	71104.42519
391	71102.46126
392	71102.40822
393	71100.10767
394	71096.942
395	71094.80495
396	71094.71241
397	71092.66814
398	71092.46648
399	71091.73604
400	71091.40648
401	71091.27101
402	71090.80907
403	71086.16821
404	71083.91394
405	71082.07158
406	71078.72592
407	71077.78128
408	71071.67037
409	71071.05918
410	71071.05722
411	71070.64195
412	71070.6265
413	71069.03871
414	71066.8775
415	71065.3451
416	71063.9624
417	71062.27393
418	71062.14985
419	71061.12484
420	71058.90365
421	71058.13673
422	71057.96762
423	71057.91322
424	71057.8974
425	71053.45449
426	71053.42953
427	71053.16491
428	71048.63257
429	71045.23487
430	71045.23232
431	71045.22005
432	71044.05199
433	71042.03963
434	71041.94132
435	71041.89729
436	71041.72552
437	71041.72002
438	71039.44232
439	71039.15253
440	71034.83758
441	71028.93668
442	71027.50007
443	71027.47336
444	71027.43967
445	71027.43431
446	71026.65196
447	71025.98483
448	71025.97837
449	71023.87028
450	71022.16374
451	71021.18142
452	71021.18016
453	71021.16769
454	71021.14268
455	71020.58697
456	71018.7305
457	71018.36467
458	71016.28223
459	71015.77506
460	71015.74558
461	71010.51719
462	71010.04871
463	71009.97158
464	71007.39082
465	71007.31994
466	71007.31866
467	71000.25246
468	70998.1455
469	70996.23722
470	70993.21321
471	70990.50243
472	70989.20157
473	70989.20136
474	70987.88975
475	70987.75272
476	70987.7497
477	70987.61065
478	70986.15334
479	70985.54423
480	70984.44799
481	70983.86297
482	70981.4013
483	70981.34108
484	70979.43153
485	70979.07102
486	70979.06826
487	70978.96926
488	70976.49583
489	70976.47469
490	70974.63416
491	70973.25211
492	70971.99937
493	70970.0927
494	70967.73657
495	70966.74095
496	70966.72462
497	70966.30699
498	70966.28454
499	70962.75774
500	70960.83748
501	70960.67865
502	70958.33156
503	70957.93203
504	70957.394
505	70957.39294
506	70957.39167
507	70955.57574
508	70954.54569
509	70952.30367
510	70952.17449
511	70952.051
512	70951.89955
513	70951.51092
514	70949.74409
515	70949.47426
516	70949.47327
517	70947.25255
518	70947.02276
519	70946.90301
520	70944.43491
521	70942.75088
522	70942.35256
523	70941.37956
524	70940.77767
525	70940.21909
526	70938.51791
527	70937.43818
528	70935.11195
529	70934.70933
530	70933.71803
531	70928.86161
532	70928.84054
533	70928.6084
534	70927.05313
535	70924.32684
536	70923.08609
537	70922.52435
538	70920.43899
539	70919.90061
540	70917.35851
541	70916.98786
542	70914.70965
543	70913.82291
544	70909.21698
545	70908.51754
546	70906.93162
547	70906.81746
548	70902.448
549	70900.44728
550	70899.99113
551	70898.89918
552	70898.81011
553	70896.07114
554	70893.78249
555	70892.75576
556	70890.64053
557	70889.12719
558	70889.04397
559	70887.59556
560	70887.57813
561	70887.56133
562	70887.54437
563	70887.1801
564	70886.15317
565	70886.07491
566	70885.74446
567	70885.42864
568	70880.29354
569	70880.21898
570	70880.14741
571	70880.07846
572	70879.5742
573	70877.89024
574	70876.90543
575	70876.1587
576	70873.88037
577	70873.40743
578	70873.34062
579	70870.82459
580	70870.64822
581	70869.19114
582	70868.9807
583	70864.84554
584	70864.83215
585	70864.48176
586	70863.51523
587	70862.57099
588	70862.55849
589	70862.01552
590	70861.952
591	70860.96479
592	70860.45449
593	70860.44289
594	70860.43183
595	70858.25512
596	70855.02018
597	70853.27714
598	70852.83119
599	70848.91141
600	70847.55589
601	70845.98533
602	70845.97424
603	70844.43939
604	70844.15777
605	70844.14695
606	70841.7932
607	70841.10636
608	70841.09614
609	70841.08632
610	70838.96358
611	70838.95421
612	70838.94507
613	70838.93627
614	70828.4544
615	70827.19538
616	70824.64417
617	70821.3962
618	70821.3877
619	70820.47896
620	70819.7801
621	70816.12908
622	70816.12086
623	70814.13417
624	70812.47847
625	70812.47064
626	70812.4632
627	70808.90328
628	70808.60926
629	70807.75335
630	70806.94523
631	70806.52275
632	70796.53984
633	70793.14799
634	70791.27025
635	70788.86768
636	70787.79246
637	70784.68595
638	70784.679
639	70783.77206
640	70782.05073
641	70781.71161
642	70778.29927
643	70773.37835
644	70773.37161
645	70771.9064
646	70769.87915
647	70764.80927
648	70764.80293
649	70764.01304
650	70761.16231
651	70759.64581
652	70756.92805
653	70756.92204
654	70756.91628
655	70754.99995
656	70754.99434
657	70754.98896
658	70752.4465
659	70751.30335
660	70749.90211
661	70749.89692
662	70748.32144
663	70747.57137
664	70747.14219
665	70745.04235
666	70742.47799
667	70741.01932
668	70741.01444
669	70739.90409
670	70737.39508
671	70735.43448
672	70735.03785
673	70734.47762
674	70733.61776
675	70732.90142
676	70732.26059
677	70732.25594
678	70732.25146
679	70730.84655
680	70730.57516
681	70729.05582
682	70728.294
683	70726.6972
684	70726.6929
685	70726.21203
686	70726.2079
687	70725.51624
688	70720.69585
689	70720.24052
690	70720.2358
691	70717.86149
692	70717.13277
693	70715.66278
694	70715.65823
695	70715.65382
696	70715.65024
697	70715.64674
698	70713.3878
699	70713.13448
700	70713.13116
701	70703.44716
702	70703.28941
703	70703.28542
704	70703.28156
705	70700.4994
706	70699.4715
707	70697.31997
708	70690.29433
709	70688.33827
710	70687.69235
711	70684.33446
712	70684.33052
713	70683.93613
714	70683.93242
715	70682.92668
716	70681.69597
717	70681.69249
718	70681.46003
719	70680.09352
720	70677.90807
721	70676.61107
722	70675.44752
723	70674.90418
724	70674.64791
725	70674.2239
726	70671.64236
727	70671.63895
728	70671.06429
729	70670.84123
730	70670.60337
731	70669.20076
732	70666.01991
733	70664.71111
734	70664.70787
735	70663.88684
736	70663.88378
737	70656.61128
738	70656.60825
739	70647.55317
740	70647.14954
741	70646.74641
742	70646.74407
743	70646.23314
744	70646.23028
745	70646.22753
746	70645.89772
747	70645.34811
748	70645.3454
749	70642.77361
750	70641.05882
751	70639.83235
752	70639.45166
753	70639.44905
754	70633.74071
755	70633.38173
756	70631.51461
757	70631.51214
758	70630.15921
759	70627.97339
760	70627.6327
761	70627.30948
762	70625.0037
763	70624.22887
764	70623.11113
765	70623.10881
766	70620.61047
767	70620.60826
768	70618.1869
769	70618.18473
770	70617.30053
771	70615.99344
772	70615.99132
773	70615.98926
774	70615.4546
775	70611.46844
776	70609.16633
777	70609.06917
778	70607.5379
779	70605.74016
780	70603.71021
781	70602.19136
782	70602.18971
783	70600.78343
784	70600.78184
785	70592.3421
786	70590.41174
787	70589.14647
788	70588.494
789	70587.9852
790	70585.9385
791	70585.93698
792	70585.46994
793	70584.24724
794	70584.01923
795	70583.51439
796	70582.86762
797	70582.4874
798	70582.19439
799	70581.01155
800	70580.66973
801	70580.66795
802	70574.21146
803	70574.00724
804	70572.32787
805	70572.07562
806	70571.28245
807	70570.13758
808	70567.91641
809	70566.49228
810	70566.4905
811	70564.77398
812	70564.48106
813	70564.06596
814	70561.18573
815	70556.92432
816	70556.43847
817	70555.70818
818	70555.56212
819	70555.56049
820	70553.35483
821	70548.318
822	70547.20872
823	70545.09989
824	70539.4276
825	70535.63357
826	70534.31925
827	70533.64741
828	70532.80909
829	70532.21174
830	70532.13222
831	70531.36796
832	70528.89789
833	70525.11988
834	70523.32441
835	70523.07229
836	70522.98858
837	70522.30675
838	70521.19751
839	70521.19577
840	70520.62397
841	70520.62218
842	70519.77952
843	70519.58466
844	70518.22647
845	70518.22478
846	70518.0335
847	70517.01731
848	70516.21881
849	70516.21713
850	70514.21955
851	70514.04571
852	70511.34454
853	70510.01269
854	70507.21831
855	70504.33865
856	70504.33688
857	70504.33518
858	70503.45556
859	70503.37714
860	70501.02758
861	70498.57532
862	70497.77567
863	70496.47683
864	70495.84653
865	70495.84494
866	70491.45528
867	70489.95436
868	70488.91916
869	70487.71798
870	70485.86963
871	70485.70263
872	70485.00318
873	70483.94279
874	70483.11324
875	70482.79211
876	70481.35421
877	70481.12957
878	70480.04298
879	70479.0178
880	70478.86552
881	70478.15706
882	70477.62928
883	70469.08998
884	70468.12959
885	70467.3979
886	70466.40354
887	70465.41968
888	70464.62954
889	70464.43598
890	70464.36153
891	70463.68954
892	70463.29679
893	70462.62832
894	70461.78982
895	70460.17266
896	70459.03631
897	70458.1279
898	70454.64619
899	70454.57527
900	70451.88686
901	70451.88595
902	70451.83126
903	70450.78975
904	70448.89535
905	70448.30423
906	70447.27586
907	70441.82671
908	70441.07003
909	70440.46506
910	70438.30858
911	70438.05636
912	70436.40672
913	70435.83508
914	70435.7827
915	70435.64456
916	70434.98748
917	70434.74887
918	70433.78518
919	70433.73572
920	70433.70452
921	70432.99497
922	70432.69817
923	70432.40385
924	70432.35724
925	70431.49488
926	70430.48648
927	70429.54728
928	70428.56276
929	70427.18549
930	70427.05296
931	70426.10225
932	70425.63161
933	70420.3572
934	70420.04525
935	70418.97873
936	70418.79236
937	70418.73539
938	70418.10745
939	70417.95862
940	70417.5095
941	70417.46457
942	70417.22033
943	70416.23586
944	70415.72284
945	70413.14118
946	70412.79902
947	70412.37554
948	70410.58034
949	70410.09641
950	70409.09395
951	70407.21723
952	70406.98537
953	70405.74795
954	70405.28883
955	70404.8518
956	70404.13762
957	70404.08352
958	70400.84614
959	70399.9341
960	70394.59904
961	70392.84428
962	70392.62163
963	70390.76089
964	70389.84092
965	70389.30609
966	70389.16538
967	70388.58111
968	70387.90308
969	70385.34698
970	70384.46693
971	70384.42387
972	70383.92203
973	70383.84572
974	70381.64832
975	70374.16706
976	70373.52187
977	70373.34713
978	70372.91572
979	70372.87497
980	70372.83658
981	70371.98869
982	70371.58048
983	70371.3651
984	70363.07032
985	70362.01409
986	70360.73919
987	70360.6265
988	70360.51894
989	70359.40945
990	70358.15824
991	70354.26275
992	70350.41105
993	70349.7303
994	70344.70863
995	70343.88831
996	70342.56124
997	70342.35441
998	70341.96831
999	70340.9727
