iter	Passed	Remaining
257	4793	13784
258	4803	13743
259	4816	13709
260	4835	13690
261	4853	13669
262	4873	13655
263	4894	13645
264	4914	13631
265	4936	13622
266	4959	13614
267	4986	13620
268	5008	13611
269	5030	13600
270	5048	13581
271	5069	13568
272	5092	13560
273	5109	13538
274	5126	13514
275	5134	13469
276	5148	13438
277	5170	13427
278	5184	13398
279	5205	13385
280	5223	13366
281	5239	13340
282	5257	13319
283	5293	13345
284	5315	13334
285	5329	13304
286	5347	13285
287	5364	13263
288	5382	13241
289	5398	13218
290	5413	13190
291	5434	13176
292	5449	13149
293	5469	13134
294	5481	13098
295	5494	13068
296	5509	13040
297	5524	13013
298	5546	13003
299	5563	12982
300	5581	12962
301	5596	12934
302	5615	12916
303	5629	12887
304	5647	12868
305	5658	12832
306	5674	12808
307	5694	12793
308	5711	12772
309	5736	12768
310	5754	12748
311	5772	12729
312	5793	12715
313	5812	12699
314	5835	12690
315	5851	12665
316	5866	12640
317	5879	12609
318	5889	12571
319	5901	12541
320	5919	12521
321	5937	12502
322	5950	12471
323	5975	12466
324	6080	12628
325	6111	12636
326	6133	12622
327	6154	12610
328	6177	12598
329	6201	12590
330	6220	12572
331	6229	12534
332	6247	12513
333	6264	12491
334	6303	12513
335	6337	12525
336	6379	12551
337	6403	12541
338	6423	12525
339	6440	12503
340	6456	12478
341	6477	12462
342	6492	12435
343	6514	12423
344	6535	12408
345	6550	12382
346	6559	12343
347	6575	12319
348	6594	12300
349	6605	12268
350	6618	12237
351	6635	12215
352	6649	12187
353	6667	12167
354	6687	12150
355	6701	12123
356	6709	12084
357	6724	12059
358	6749	12050
359	6766	12029
360	6784	12009
361	6802	11989
362	6820	11968
363	6831	11936
364	6853	11923
365	6876	11911
366	6891	11886
367	6910	11867
368	6921	11836
369	6937	11813
370	6959	11799
371	6975	11775
372	6994	11757
373	7010	11733
374	7029	11715
375	7047	11695
376	7065	11675
377	7090	11667
378	7112	11654
379	7131	11636
380	7140	11601
381	7158	11581
382	7178	11563
383	7193	11540
384	7211	11520
385	7232	11505
386	7246	11477
387	7260	11452
388	7284	11441
389	7323	11455
390	7353	11453
391	7371	11433
392	7385	11407
393	7411	11399
394	7434	11386
395	7457	11374
396	7481	11363
397	7500	11344
398	7514	11318
399	7535	11302
400	7551	11279
401	7564	11252
402	7587	11240
403	7605	11220
404	7627	11205
405	7647	11188
406	7669	11174
407	7692	11160
408	7711	11142
409	7724	11115
410	7732	11081
411	7754	11067
412	7770	11044
413	7791	11028
414	7814	11015
415	7830	10993
416	7851	10976
417	7875	10965
418	7895	10948
419	7917	10933
420	7943	10924
421	7971	10918
422	7988	10896
423	8016	10890
424	8039	10876
425	8054	10852
426	8066	10824
427	8087	10808
428	8107	10790
429	8125	10770
430	8133	10738
431	8145	10709
432	8170	10698
433	8191	10683
434	8205	10657
435	8218	10630
436	8232	10606
437	8243	10577
438	8259	10554
439	8276	10534
440	8294	10514
441	8313	10495
442	8357	10507
443	8376	10489
444	8386	10459
445	8402	10436
446	8426	10424
447	8443	10403
448	8457	10379
449	8480	10364
450	8500	10348
451	8521	10331
452	8529	10299
453	8541	10272
454	8553	10244
455	8576	10231
456	8591	10208
457	8610	10189
458	8626	10167
459	8640	10142
460	8650	10114
461	8669	10096
462	8686	10074
463	8696	10045
464	8719	10032
465	8737	10013
466	8746	9982
467	8771	9970
468	8817	9982
469	8837	9965
470	8859	9950
471	8870	9922
472	8884	9898
473	8893	9869
474	8916	9855
475	8934	9835
476	8946	9809
477	8964	9789
478	8990	9778
479	9006	9756
480	9031	9744
481	9054	9730
482	9081	9720
483	9102	9704
484	9119	9683
485	9135	9662
486	9147	9635
487	9162	9612
488	9183	9596
489	9195	9570
490	9213	9550
491	9236	9536
492	9258	9521
493	9283	9508
494	9305	9493
495	9323	9473
496	9336	9449
497	9437	9513
498	9458	9496
499	9486	9486
500	9508	9470
501	9528	9452
502	9549	9435
503	9569	9417
504	9590	9400
505	9600	9372
506	9609	9343
507	9628	9325
508	9652	9311
509	9673	9293
510	9681	9265
511	9694	9239
512	9705	9214
513	9727	9197
514	9752	9184
515	9772	9166
516	9783	9139
517	9811	9129
518	9829	9109
519	9844	9087
520	9866	9071
521	9889	9055
522	9909	9037
523	9933	9023
524	9956	9008
525	9975	8989
526	9994	8970
527	10016	8953
528	10037	8937
529	10060	8921
530	10079	8902
531	10102	8887
532	10119	8866
533	10139	8848
534	10158	8829
535	10180	8813
536	10203	8797
537	10227	8782
538	10250	8767
539	10268	8747
540	10291	8731
541	10312	8714
542	10332	8696
543	10354	8679
544	10652	8893
545	10675	8876
546	10696	8858
547	10718	8840
548	10739	8822
549	10761	8805
550	10785	8788
551	10806	8770
552	10821	8746
553	10840	8727
554	10858	8706
555	10869	8680
556	10889	8660
557	10913	8644
558	10940	8631
559	10963	8614
560	10991	8600
561	11002	8574
562	11013	8548
563	11033	8529
564	11055	8511
565	11078	8494
566	11099	8476
567	11112	8451
568	11133	8433
569	11143	8406
570	11153	8380
571	11164	8353
572	11181	8332
573	11197	8310
574	11225	8297
575	11248	8280
576	11278	8268
577	11295	8246
578	11306	8221
579	11330	8204
580	11348	8184
581	11367	8164
582	11383	8142
583	11399	8120
584	11411	8095
585	11430	8075
586	11449	8055
587	11469	8036
588	11481	8011
589	11502	7993
590	11514	7968
591	11532	7947
592	11556	7931
593	11567	7906
594	11578	7881
595	11597	7861
596	11617	7842
597	11655	7835
598	11699	7832
599	11733	7822
600	11757	7805
601	11778	7787
602	11791	7762
603	11814	7745
604	11835	7727
605	11858	7710
606	11892	7699
607	11914	7681
608	11926	7657
609	11936	7631
610	11956	7612
611	11969	7588
612	11980	7563
613	11991	7538
614	12010	7518
615	12029	7498
616	12045	7477
617	12067	7459
618	12080	7435
619	12102	7417
620	12125	7400
621	12145	7380
622	12155	7355
623	12175	7336
624	12197	7318
625	12209	7294
626	12222	7271
627	12241	7251
628	12261	7231
629	12274	7208
630	12299	7192
631	12316	7171
632	12334	7151
633	12351	7130
634	12371	7110
635	12390	7091
636	12411	7072
637	12432	7054
638	12442	7029
639	12462	7009
640	12484	6992
641	12506	6973
642	12527	6955
643	12546	6935
644	12563	6914
645	12581	6894
646	12601	6875
647	12619	6855
648	12631	6831
649	12652	6813
650	12695	6805
651	12722	6790
652	12743	6771
653	12753	6747
654	12764	6723
655	12785	6704
656	12796	6680
657	12807	6656
658	12825	6636
659	12843	6616
660	12858	6594
661	12869	6570
662	12888	6550
663	12905	6530
664	12924	6510
665	12945	6492
666	12967	6474
667	12991	6456
668	13008	6436
669	13030	6418
670	13051	6399
671	13069	6379
672	13082	6356
673	13106	6339
674	13129	6321
675	13147	6301
676	13166	6281
677	13177	6258
678	13188	6234
679	13212	6217
680	13236	6200
681	13256	6181
682	13277	6162
683	13299	6144
684	13311	6121
685	13337	6104
686	13352	6083
687	13371	6063
688	13387	6042
689	13406	6023
690	13420	6001
691	13444	5983
692	13466	5965
693	13484	5945
694	13495	5922
695	13506	5899
696	13518	5876
697	13528	5853
698	13550	5835
699	13566	5814
700	13578	5791
701	13596	5771
702	13620	5754
703	13632	5731
704	13643	5708
705	13664	5690
706	13701	5678
707	13742	5667
708	13830	5676
709	13853	5658
710	13881	5642
711	13917	5629
712	13933	5608
713	13954	5589
714	13972	5569
715	13993	5550
716	14015	5532
717	14028	5509
718	14044	5489
719	14064	5469
720	14084	5450
721	14104	5430
722	14129	5413
723	14173	5403
724	14195	5384
725	14218	5366
726	14238	5346
727	14250	5324
728	14272	5305
729	14290	5285
730	14312	5266
731	14332	5247
732	14352	5228
733	14373	5208
734	14390	5188
735	14411	5169
736	14424	5147
737	14445	5128
738	14456	5105
739	14471	5084
740	14489	5064
741	14513	5046
742	14525	5024
743	14549	5006
744	14560	4983
745	14571	4961
746	14585	4939
747	14606	4920
748	14618	4898
749	14640	4880
750	14658	4860
751	14678	4840
752	14692	4819
753	14724	4804
754	14746	4785
755	14757	4763
756	14781	4744
757	14791	4722
758	14811	4703
759	14830	4683
760	14853	4664
761	14866	4643
762	14893	4626
763	14912	4606
764	14927	4585
765	14945	4565
766	14967	4546
767	14978	4524
768	14993	4503
769	15004	4481
770	15020	4461
771	15038	4441
772	15050	4419
773	15061	4397
774	15077	4377
775	15097	4357
776	15115	4338
777	15134	4318
778	15152	4298
779	15174	4280
780	15196	4261
781	15219	4242
782	15230	4221
783	15251	4201
784	15261	4180
785	15279	4160
786	15300	4141
787	15320	4121
788	15340	4102
789	15360	4083
790	15379	4063
791	15397	4043
792	15420	4025
793	15441	4006
794	15458	3986
795	15483	3968
796	15506	3949
797	15524	3929
798	15551	3912
799	15577	3894
800	15603	3876
801	15624	3857
802	15654	3840
803	15673	3820
804	15699	3803
805	15747	3790
806	15777	3773
807	15790	3752
808	15814	3733
809	15837	3715
810	15855	3695
811	15873	3675
812	15895	3656
813	15923	3638
814	15950	3620
815	15971	3601
816	15992	3582
817	16016	3563
818	16042	3545
819	16063	3526
820	16088	3507
821	16111	3488
822	16133	3469
823	16157	3451
824	16181	3432
825	16217	3416
826	16240	3397
827	16254	3376
828	16272	3356
829	16290	3336
830	16311	3317
831	16332	3297
832	16354	3278
833	16374	3259
834	16392	3239
835	16421	3221
836	16441	3201
837	16464	3182
838	16484	3163
839	16503	3143
840	16530	3125
841	16542	3104
842	16570	3086
843	16590	3066
844	16615	3047
845	16635	3028
846	16649	3007
847	16671	2988
848	16693	2969
849	16710	2948
850	16737	2930
851	16775	2913
852	16822	2899
853	16845	2879
854	16867	2860
855	16887	2840
856	16899	2819
857	16910	2798
858	16929	2778
859	16949	2759
860	16968	2739
861	16992	2720
862	17021	2702
863	17052	2684
864	17077	2665
865	17095	2645
866	17113	2625
867	17133	2605
868	17155	2586
869	17178	2566
870	17209	2548
871	17235	2529
872	17260	2510
873	17283	2491
874	17304	2472
875	17335	2453
876	17368	2435
877	17398	2417
878	17429	2399
879	17456	2380
880	17485	2361
881	17508	2342
882	17537	2323
883	17566	2305
884	17595	2286
885	17621	2267
886	17636	2246
887	17664	2227
888	17687	2208
889	17712	2189
890	17733	2169
891	17748	2148
892	17768	2129
893	17826	2113
894	17923	2102
895	17948	2083
896	17973	2063
897	17996	2044
898	18015	2023
899	18041	2004
900	18062	1984
901	18081	1964
902	18097	1943
903	18116	1923
904	18139	1904
905	18157	1883
906	18178	1863
907	18198	1843
908	18226	1824
909	18246	1804
910	18268	1784
911	18289	1764
912	18311	1744
913	18325	1724
914	18345	1704
915	18362	1683
916	18379	1663
917	18399	1643
918	18418	1623
919	18438	1603
920	18452	1582
921	18472	1562
922	18492	1542
923	18516	1523
924	18538	1503
925	18562	1483
926	18578	1462
927	18598	1443
928	18619	1423
929	18637	1402
930	18657	1382
931	18674	1362
932	18692	1342
933	18711	1322
934	18732	1302
935	18752	1282
936	18778	1262
937	18818	1243
938	18845	1224
939	18868	1204
940	18889	1184
941	18909	1164
942	18926	1144
943	18945	1123
944	18958	1103
945	18979	1083
946	18994	1063
947	19011	1042
948	19025	1022
949	19047	1002
950	19066	982
951	19087	962
952	19103	942
953	19124	922
954	19136	901
955	19153	881
956	19180	861
957	19204	841
958	19224	821
959	19249	802
960	19270	782
961	19289	761
962	19311	741
963	19327	721
964	19343	701
965	19358	681
966	19377	661
967	19398	641
968	19413	621
969	19436	601
970	19455	581
971	19475	561
972	19495	540
973	19514	520
974	19534	500
975	19554	480
976	19577	460
977	19603	440
978	19626	420
979	19645	400
980	19657	380
981	19677	360
982	19689	340
983	19705	320
984	19729	300
985	19746	280
986	19768	260
987	19785	240
988	19804	220
989	19844	200
990	19896	180
991	19919	160
992	19944	140
993	19976	120
994	19994	100
995	20015	80
996	20043	60
997	20065	40
998	20089	20
999	20108	0
