iter	RMSE
252	74831.78465
253	74830.09822
254	74827.61739
255	74827.36753
256	74823.86524
257	74820.8234
258	74819.82434
259	74818.70047
260	74816.15879
261	74816.00107
262	74815.36938
263	74815.05737
264	74813.49958
265	74811.45363
266	74810.92106
267	74808.08738
268	74807.32871
269	74803.29996
270	74802.73133
271	74800.69261
272	74800.50922
273	74796.4981
274	74794.05705
275	74792.32159
276	74788.901
277	74786.58862
278	74782.88531
279	74781.24089
280	74779.49364
281	74773.28351
282	74772.8837
283	74771.29559
284	74769.79641
285	74769.09885
286	74768.23604
287	74767.01427
288	74766.04861
289	74766.04186
290	74763.14978
291	74756.89383
292	74753.84174
293	74753.68866
294	74750.66003
295	74750.55319
296	74742.14829
297	74739.46902
298	74736.1261
299	74734.45122
300	74730.21707
301	74729.75539
302	74728.31597
303	74728.31508
304	74724.13148
305	74718.36191
306	74716.26365
307	74714.81537
308	74709.75388
309	74707.26369
310	74703.43843
311	74699.50211
312	74695.81393
313	74691.27212
314	74688.69049
315	74686.71834
316	74684.55641
317	74679.84799
318	74678.8035
319	74675.83838
320	74675.38429
321	74673.59548
322	74673.19772
323	74672.75549
324	74671.89071
325	74671.89031
326	74665.67794
327	74663.87072
328	74661.74109
329	74659.15494
330	74658.30418
331	74653.9757
332	74652.95146
333	74651.41741
334	74648.12207
335	74644.53145
336	74641.33208
337	74639.1709
338	74636.77433
339	74633.75575
340	74623.47693
341	74620.65733
342	74616.3081
343	74612.28232
344	74611.28409
345	74608.4708
346	74608.29688
347	74605.65875
348	74605.50829
349	74604.14941
350	74601.82572
351	74600.34448
352	74599.65294
353	74594.94862
354	74593.03693
355	74588.38487
356	74588.09612
357	74583.53684
358	74583.40154
359	74578.41152
360	74568.06776
361	74566.27298
362	74564.74622
363	74563.05789
364	74557.89299
365	74557.78645
366	74554.76397
367	74551.93889
368	74550.25514
369	74548.38937
370	74545.09464
371	74545.09441
372	74545.07671
373	74544.48191
374	74543.37173
375	74540.29248
376	74539.78033
377	74538.38909
378	74536.23674
379	74532.10715
380	74529.91752
381	74523.75171
382	74519.78775
383	74518.73812
384	74516.08256
385	74510.23725
386	74508.16869
387	74508.1685
388	74504.16962
389	74503.93619
390	74503.85888
391	74502.00814
392	74501.3405
393	74499.2888
394	74498.2589
395	74497.44399
396	74495.35905
397	74494.02383
398	74493.68558
399	74491.8244
400	74488.76808
401	74488.46855
402	74486.94401
403	74485.39574
404	74484.041
405	74484.01192
406	74483.31724
407	74477.40051
408	74474.70013
409	74471.81373
410	74465.33527
411	74459.6644
412	74459.51555
413	74454.11561
414	74450.25812
415	74446.00415
416	74445.74887
417	74445.52232
418	74443.6976
419	74442.09102
420	74439.38342
421	74438.11334
422	74432.75404
423	74430.571
424	74430.51596
425	74420.40056
426	74419.25288
427	74418.49255
428	74417.66291
429	74416.51125
430	74414.95911
431	74413.59342
432	74413.59332
433	74409.72861
434	74406.16083
435	74406.06905
436	74403.56375
437	74403.06487
438	74400.62808
439	74399.15572
440	74393.54878
441	74390.86275
442	74390.56767
443	74385.6073
444	74385.29819
445	74381.63191
446	74381.06923
447	74380.70033
448	74378.36049
449	74378.36042
450	74372.79074
451	74368.70294
452	74363.37558
453	74358.46483
454	74354.881
455	74351.31757
456	74348.22442
457	74347.93283
458	74341.13214
459	74340.27527
460	74339.92315
461	74334.85796
462	74334.56875
463	74334.19359
464	74329.36728
465	74326.75346
466	74323.79943
467	74320.3931
468	74314.71611
469	74313.39371
470	74312.40028
471	74311.9987
472	74307.91267
473	74306.73023
474	74304.31904
475	74301.31389
476	74300.71599
477	74299.48904
478	74296.58389
479	74293.26828
480	74289.92526
481	74288.3953
482	74284.64329
483	74279.58717
484	74278.08002
485	74277.69751
486	74277.43078
487	74276.56452
488	74273.36451
489	74273.06343
490	74269.8404
491	74260.7067
492	74253.88717
493	74252.26033
494	74251.1259
495	74250.06424
496	74248.61193
497	74247.42902
498	74247.30719
499	74242.47976
500	74241.48587
501	74240.74965
502	74240.40922
503	74237.30733
504	74236.3704
505	74230.72755
506	74227.67863
507	74226.87931
508	74222.25697
509	74221.96556
510	74220.8472
511	74218.13642
512	74216.50236
513	74215.8258
514	74213.74752
515	74213.07587
516	74212.76234
517	74210.55777
518	74206.03824
519	74204.92597
520	74203.85794
521	74200.92751
522	74196.85861
523	74196.20066
524	74193.09224
525	74192.0683
526	74191.08548
527	74190.14206
528	74189.23641
529	74188.36695
530	74187.66952
531	74187.33953
532	74186.50425
533	74185.72871
534	74184.96805
535	74184.29487
536	74183.57679
537	74180.76033
538	74179.95788
539	74177.24974
540	74176.93467
541	74176.16397
542	74175.48074
543	74174.24546
544	74172.58374
545	74171.43069
546	74170.69132
547	74169.83686
548	74167.22944
549	74166.51972
550	74165.87813
551	74165.02844
552	74164.22767
553	74162.20809
554	74162.01424
555	74161.33315
556	74158.6222
557	74158.02154
558	74156.05474
559	74153.54386
560	74153.30154
561	74152.64746
562	74148.24457
563	74147.22363
564	74145.53256
565	74140.83069
566	74138.43479
567	74137.80808
568	74133.14115
569	74130.83446
570	74130.23185
571	74128.0834
572	74125.86568
573	74125.11614
574	74122.52109
575	74122.26635
576	74121.56963
577	74118.23223
578	74118.04962
579	74117.47103
580	74117.21087
581	74115.07814
582	74111.39145
583	74110.71653
584	74107.26877
585	74106.71297
586	74106.16828
587	74105.23676
588	74104.62134
589	74101.12416
590	74097.89536
591	74097.61159
592	74097.37273
593	74096.80664
594	74093.0911
595	74092.91912
596	74089.59566
597	74089.46409
598	74088.59603
599	74088.05764
600	74087.09508
601	74087.00005
602	74084.79828
603	74082.74588
604	74081.87753
605	74081.6319
606	74078.40096
607	74077.11652
608	74073.98927
609	74070.86989
610	74070.2319
611	74070.01131
612	74068.03671
613	74067.45691
614	74064.0778
615	74060.4528
616	74057.12191
617	74056.60908
618	74054.70596
619	74053.35343
620	74053.19488
621	74049.52079
622	74048.30924
623	74047.23579
624	74044.43205
625	74043.39981
626	74042.59019
627	74041.54213
628	74040.36673
629	74039.5502
630	74037.7251
631	74036.94316
632	74036.39149
633	74032.74215
634	74025.92339
635	74024.16747
636	74022.32522
637	74021.99875
638	74020.14598
639	74017.89633
640	74017.42001
641	74014.32319
642	74012.72942
643	74012.40054
644	74010.31505
645	74007.3417
646	74006.37965
647	74005.9266
648	74003.56976
649	74000.03409
650	73997.51396
651	73995.0685
652	73993.85143
653	73990.44971
654	73987.23148
655	73986.70045
656	73985.01488
657	73984.92925
658	73981.39255
659	73980.2332
660	73976.95531
661	73976.04737
662	73974.94306
663	73971.74526
664	73970.88616
665	73970.07188
666	73967.49832
667	73964.34233
668	73964.17374
669	73963.50186
670	73962.85845
671	73961.04077
672	73954.02189
673	73952.98358
674	73952.47656
675	73949.60499
676	73949.44357
677	73948.40208
678	73945.75542
679	73944.7669
680	73944.2856
681	73943.34355
682	73943.19049
683	73941.58654
684	73940.7896
685	73940.18185
686	73937.40659
687	73935.80942
688	73935.32494
689	73933.18393
690	73933.03922
691	73931.5015
692	73927.40345
693	73925.78041
694	73925.1989
695	73925.06085
696	73924.30954
697	73924.09841
698	73923.64146
699	73922.74885
700	73922.19822
701	73921.34826
702	73920.89303
703	73920.46023
704	73918.89923
705	73918.32174
706	73917.19767
707	73914.25324
708	73914.05444
709	73911.0492
710	73909.61115
711	73906.91993
712	73906.63982
713	73902.74902
714	73901.01007
715	73900.30206
716	73897.61107
717	73897.1567
718	73896.34898
719	73894.8274
720	73893.35507
721	73892.93944
722	73890.8413
723	73890.57844
724	73886.36543
725	73885.39449
726	73884.57235
727	73883.07158
728	73882.53341
729	73882.4044
730	73879.12247
731	73878.46192
732	73877.94553
733	73877.31911
734	73876.40007
735	73873.59928
736	73873.10278
737	73872.66258
738	73870.05748
739	73868.61064
740	73867.22999
741	73867.10707
742	73866.9894
743	73865.5079
744	73863.37821
745	73863.26545
746	73863.01766
747	73862.42711
748	73861.25157
749	73860.84783
750	73860.37015
751	73860.25525
752	73859.69451
753	73858.30522
754	73854.56211
755	73854.09754
756	73853.99066
757	73852.7983
758	73852.33851
759	73848.40137
760	73848.03057
761	73847.64874
762	73845.12842
763	73844.13925
764	73842.79996
765	73842.55544
766	73838.91238
767	73838.73124
768	73837.81049
769	73837.28402
770	73836.84415
771	73835.11396
772	73832.09421
773	73831.73034
774	73831.10482
775	73830.91951
776	73830.02274
777	73829.52789
778	73826.48062
779	73823.40193
780	73821.42236
781	73818.59264
782	73815.66978
783	73813.21586
784	73812.77305
785	73810.89891
786	73809.51122
787	73809.10522
788	73809.00946
789	73808.77848
790	73800.57287
791	73798.1292
792	73795.40264
793	73795.23528
794	73792.29277
795	73789.68063
796	73786.26717
797	73786.04751
798	73784.69416
799	73782.10595
800	73781.8247
801	73780.47405
802	73778.24383
803	73777.65668
804	73776.93695
805	73776.80657
806	73771.09449
807	73770.68476
808	73770.22423
809	73766.21947
810	73764.46044
811	73760.96942
812	73760.61627
813	73758.98133
814	73758.58857
815	73758.20308
816	73757.1435
817	73755.08755
818	73753.41743
819	73751.47152
820	73751.26112
821	73750.91717
822	73750.54783
823	73748.02152
824	73746.43699
825	73746.01823
826	73745.33483
827	73744.7736
828	73744.57529
829	73742.74533
830	73742.55597
831	73742.1772
832	73740.8773
833	73740.72706
834	73739.22311
835	73737.32328
836	73736.97249
837	73735.39105
838	73735.02981
839	73734.88077
840	73730.60784
841	73730.53089
842	73729.02378
843	73727.66143
844	73725.51507
845	73722.65988
846	73719.92234
847	73716.52696
848	73714.45336
849	73714.04555
850	73713.70463
851	73712.542
852	73705.6163
853	73701.1535
854	73699.59595
855	73699.26019
856	73698.76704
857	73697.50438
858	73696.38138
859	73694.01471
860	73693.74701
861	73692.66084
862	73690.02641
863	73688.97599
864	73686.5551
865	73684.78949
866	73684.45074
867	73683.45494
868	73682.23787
869	73681.91561
870	73680.49167
871	73680.23799
872	73679.06524
873	73678.54392
874	73677.58118
875	73677.17618
876	73674.88318
877	73673.18609
878	73672.68963
879	73671.09144
880	73670.12595
881	73669.88479
882	73665.81266
883	73665.48936
884	73664.55575
885	73663.08572
886	73662.23699
887	73661.41629
888	73657.16795
889	73656.37387
890	73655.99294
891	73655.22512
892	73653.08205
893	73648.57643
894	73648.21711
895	73646.65046
896	73644.22653
897	73641.83081
898	73641.20875
899	73640.4887
900	73638.29272
901	73637.60228
902	73636.69179
903	73635.46919
904	73633.47247
905	73631.5918
906	73631.08954
907	73630.50214
908	73629.83297
909	73629.18567
910	73628.71856
911	73628.24405
912	73627.61823
913	73627.31164
914	73626.70574
915	73625.57271
916	73625.19233
917	73622.90159
918	73622.46333
919	73622.00074
920	73621.41462
921	73620.84747
922	73619.21525
923	73618.66628
924	73617.57323
925	73614.93493
926	73614.40308
927	73612.34206
928	73603.88243
929	73602.64512
930	73602.13431
931	73599.93956
932	73597.8365
933	73597.30568
934	73596.97135
935	73595.75467
936	73594.70307
937	73592.94429
938	73589.07461
939	73588.58046
940	73586.31985
941	73584.8097
942	73584.33163
943	73583.86891
944	73578.92733
945	73578.47902
946	73578.19851
947	73577.7641
948	73576.889
949	73576.38808
950	73575.37435
951	73573.42005
952	73572.94562
953	73570.80841
954	73569.83283
955	73567.5225
956	73565.59004
957	73565.03462
958	73564.6179
959	73562.97943
960	73561.12093
961	73554.68268
962	73551.72931
963	73551.0377
964	73550.64212
965	73549.84151
966	73547.59624
967	73545.73082
968	73543.92661
969	73541.97087
970	73540.31384
971	73538.4392
972	73536.26514
973	73535.34507
974	73534.82305
975	73534.47977
976	73534.20864
977	73533.78558
978	73533.45796
979	73532.31335
980	73531.15989
981	73530.27375
982	73529.8776
983	73526.25417
984	73524.23232
985	73523.37947
986	73523.07227
987	73522.68701
988	73521.01824
989	73520.19698
990	73518.28541
991	73517.20312
992	73515.99642
993	73515.33275
994	73514.9661
995	73510.15548
996	73509.1447
997	73508.17605
998	73507.60343
999	73507.37586
