iter	RMSE
466	74077.14232
467	74074.89969
468	74074.11841
469	74069.99455
470	74069.98676
471	74067.18938
472	74067.18764
473	74060.75294
474	74054.0361
475	74052.23376
476	74052.23309
477	74051.70277
478	74051.70121
479	74049.2865
480	74047.63833
481	74037.24704
482	74035.73365
483	74034.80504
484	74034.79667
485	74033.01508
486	74026.81443
487	74025.17662
488	74025.17402
489	74024.76032
490	74022.19909
491	74020.7275
492	74020.72518
493	74020.71217
494	74020.69934
495	74020.69157
496	74020.68942
497	74019.31141
498	74019.30376
499	74019.29507
500	74019.27692
501	74018.82368
502	74017.9439
503	74015.48425
504	74015.09818
505	74014.64825
506	74008.64995
507	74006.99346
508	74003.10041
509	74002.74648
510	74000.44798
511	73998.83921
512	73996.57013
513	73996.17968
514	73995.84686
515	73994.45701
516	73991.86685
517	73989.68679
518	73981.82124
519	73980.29736
520	73980.06848
521	73980.06632
522	73978.70145
523	73977.38308
524	73977.19281
525	73976.87957
526	73976.61103
527	73973.34372
528	73972.98772
529	73969.7157
530	73969.03713
531	73967.37699
532	73965.85196
533	73964.11098
534	73963.66755
535	73962.10203
536	73944.71428
537	73944.60658
538	73943.13082
539	73937.99186
540	73934.32526
541	73932.89927
542	73929.9589
543	73923.51209
544	73923.21964
545	73922.32358
546	73920.99563
547	73920.72699
548	73919.34225
549	73916.88268
550	73916.62787
551	73914.12494
552	73913.47447
553	73911.72145
554	73908.58134
555	73907.15357
556	73905.70664
557	73905.3576
558	73905.11773
559	73903.8625
560	73896.23876
561	73894.78119
562	73894.06374
563	73887.31498
564	73875.29304
565	73868.66214
566	73867.47714
567	73867.24844
568	73866.01538
569	73865.79784
570	73865.1982
571	73858.68353
572	73857.34327
573	73855.9566
574	73855.59245
575	73854.47636
576	73853.10712
577	73851.00462
578	73848.49248
579	73848.29639
580	73846.99937
581	73844.68814
582	73844.5022
583	73841.36132
584	73841.13229
585	73840.66967
586	73838.25707
587	73832.15753
588	73825.68885
589	73824.47207
590	73822.28221
591	73822.10763
592	73820.79883
593	73819.69414
594	73818.83898
595	73818.67236
596	73812.58556
597	73810.5845
598	73810.44201
599	73810.28974
600	73808.62023
601	73796.86427
602	73793.55779
603	73791.11824
604	73789.22878
605	73782.9552
606	73781.00682
607	73780.01679
608	73777.51668
609	73777.33007
610	73777.18551
611	73771.34336
612	73769.75056
613	73765.77044
614	73763.40301
615	73763.03419
616	73756.86889
617	73755.10608
618	73754.01248
619	73751.63105
620	73750.30594
621	73744.24445
622	73742.10019
623	73741.90564
624	73740.37694
625	73728.90333
626	73728.01742
627	73727.48474
628	73722.43159
629	73721.63446
630	73720.70627
631	73716.56218
632	73714.23927
633	73711.94394
634	73711.63373
635	73710.43309
636	73710.33947
637	73709.80431
638	73707.86436
639	73703.32737
640	73701.26015
641	73701.08492
642	73700.5294
643	73697.4796
644	73697.04654
645	73695.55656
646	73691.44448
647	73690.86825
648	73688.94482
649	73687.95052
650	73686.79402
651	73684.49141
652	73684.32291
653	73683.97578
654	73683.47093
655	73681.67379
656	73677.04374
657	73675.69928
658	73672.7251
659	73672.05552
660	73671.071
661	73668.95664
662	73668.09807
663	73667.5952
664	73666.66051
665	73660.74621
666	73656.92328
667	73655.8132
668	73654.48059
669	73652.20831
670	73650.21932
671	73647.80939
672	73646.00891
673	73639.28539
674	73637.13835
675	73636.928
676	73634.85725
677	73629.04636
678	73628.261
679	73626.38733
680	73625.24551
681	73624.43958
682	73622.24579
683	73621.0929
684	73618.99764
685	73618.10247
686	73616.02719
687	73615.28363
688	73612.56534
689	73612.02548
690	73611.55886
691	73609.27914
692	73607.28795
693	73606.77717
694	73605.0881
695	73603.12991
696	73601.24666
697	73599.97178
698	73597.56551
699	73595.41774
700	73592.32304
701	73591.98463
702	73591.28629
703	73589.41989
704	73587.5299
705	73584.9592
706	73581.60125
707	73575.80804
708	73573.82893
709	73572.43203
710	73566.93486
711	73564.64974
712	73561.6503
713	73559.2089
714	73553.51884
715	73552.22118
716	73551.62146
717	73549.43697
718	73548.43602
719	73546.67744
720	73541.08119
721	73540.77181
722	73538.09214
723	73537.07206
724	73536.5004
725	73535.43261
726	73533.37889
727	73532.54524
728	73531.36081
729	73531.16896
730	73530.68888
731	73529.99607
732	73529.72575
733	73527.64232
734	73525.13286
735	73522.58276
736	73516.43549
737	73514.53344
738	73514.09594
739	73512.19657
740	73510.49648
741	73509.28811
742	73507.06723
743	73504.84273
744	73504.30741
745	73502.33203
746	73499.299
747	73498.17191
748	73497.02953
749	73494.82815
750	73493.76116
751	73491.74897
752	73485.95845
753	73484.08342
754	73483.00086
755	73482.59112
756	73481.83935
757	73479.95381
758	73477.0066
759	73476.77605
760	73475.70805
761	73473.3115
762	73472.97108
763	73471.88658
764	73471.60753
765	73466.11842
766	73463.74978
767	73462.26576
768	73460.47469
769	73458.93849
770	73458.61786
771	73456.66144
772	73455.46399
773	73452.75786
774	73450.85918
775	73450.0685
776	73448.50225
777	73446.43442
778	73446.106
779	73445.53226
780	73445.34152
781	73442.61896
782	73440.31933
783	73439.79801
784	73438.56316
785	73438.1204
786	73432.72832
787	73431.06418
788	73428.03424
789	73426.44414
790	73426.23611
791	73420.93165
792	73420.64942
793	73415.36041
794	73414.91958
795	73413.92691
796	73412.90343
797	73410.82911
798	73409.78514
799	73409.478
800	73407.45905
801	73405.40983
802	73405.14054
803	73401.81148
804	73400.97022
805	73399.0704
806	73397.27596
807	73396.00681
808	73393.29913
809	73392.4247
810	73389.8105
811	73387.28122
812	73385.22776
813	73384.70083
814	73381.29137
815	73379.10096
816	73377.44177
817	73376.73475
818	73371.06259
819	73369.90063
820	73368.19172
821	73367.53853
822	73365.07423
823	73364.35419
824	73363.33159
825	73362.68866
826	73359.21383
827	73357.30732
828	73356.54272
829	73350.65746
830	73350.16246
831	73349.56532
832	73344.47399
833	73342.68341
834	73342.43017
835	73341.68705
836	73339.873
837	73338.92998
838	73338.09428
839	73337.22811
840	73336.10352
841	73334.50156
842	73334.12508
843	73333.42631
844	73328.23651
845	73316.85365
846	73314.89308
847	73313.16721
848	73311.50908
849	73310.81843
850	73310.34099
851	73308.83304
852	73308.43215
853	73303.9034
854	73302.65092
855	73300.76956
856	73300.55508
857	73299.23567
858	73298.33956
859	73297.44397
860	73295.86012
861	73294.14371
862	73292.88533
863	73291.09521
864	73290.12369
865	73288.34547
866	73287.13374
867	73280.59261
868	73278.70407
869	73277.18326
870	73276.73163
871	73276.23488
872	73274.85594
873	73274.38128
874	73273.78555
875	73272.32307
876	73271.16356
877	73270.70841
878	73269.9125
879	73267.28122
880	73266.40175
881	73266.10385
882	73264.69886
883	73261.47436
884	73258.14387
885	73254.99668
886	73253.0815
887	73251.43049
888	73246.45604
889	73242.65063
890	73239.67375
891	73239.30445
892	73233.75034
893	73232.63352
894	73232.02021
895	73230.94507
896	73230.03934
897	73229.19541
898	73228.39285
899	73227.96627
900	73226.65325
901	73220.90655
902	73219.61221
903	73218.36875
904	73215.67957
905	73215.394
906	73214.50061
907	73214.03492
908	73212.54444
909	73210.98195
910	73209.79585
911	73208.67152
912	73208.17703
913	73207.55785
914	73201.96882
915	73200.3407
916	73199.63721
917	73199.25846
918	73198.73696
919	73197.01635
920	73196.43019
921	73185.33851
922	73184.51657
923	73181.44258
924	73178.83181
925	73174.06871
926	73173.39771
927	73170.57637
928	73169.53286
929	73168.50517
930	73166.65396
931	73161.69901
932	73160.11687
933	73159.65473
934	73158.72272
935	73157.77136
936	73157.25443
937	73156.62184
938	73155.26522
939	73154.24246
940	73153.30269
941	73152.40696
942	73150.73576
943	73149.99676
944	73148.5317
945	73146.58432
946	73145.27825
947	73142.52859
948	73141.27359
949	73140.06698
950	73137.10607
951	73135.94642
952	73135.07308
953	73134.46178
954	73130.03601
955	73129.1591
956	73127.38606
957	73121.94275
958	73121.10792
959	73119.72729
960	73119.22446
961	73118.84214
962	73117.23576
963	73116.13312
964	73115.35243
965	73114.69597
966	73114.27562
967	73113.53827
968	73113.13642
969	73111.74424
970	73111.20362
971	73105.71075
972	73105.15102
973	73104.00133
974	73103.91848
975	73103.12628
976	73101.5023
977	73101.1317
978	73100.3743
979	73099.36697
980	73098.44491
981	73097.72659
982	73097.209
983	73094.1471
984	73092.57078
985	73091.88649
986	73091.26565
987	73090.61623
988	73087.71176
989	73076.18458
990	73066.72118
991	73066.37907
992	73066.05617
993	73064.59163
994	73063.95988
995	73058.91777
996	73058.34592
997	73056.15759
998	73054.8169
999	73054.35946
