iter	Passed	Remaining
669	14618	7200
670	14640	7178
671	14659	7155
672	14683	7134
673	14704	7112
674	14728	7091
675	14744	7066
676	14766	7045
677	14787	7022
678	14813	7003
679	14835	6981
680	14856	6959
681	14887	6941
682	14907	6918
683	14950	6907
684	15012	6903
685	15079	6902
686	15119	6888
687	15162	6876
688	15190	6856
689	15237	6845
690	15286	6835
691	15307	6813
692	15322	6788
693	15343	6765
694	15372	6746
695	15388	6721
696	15406	6697
697	15430	6676
698	15453	6654
699	15471	6630
700	15492	6607
701	15514	6586
702	15537	6564
703	15570	6546
704	15589	6523
705	15609	6500
706	15630	6477
707	15651	6455
708	15672	6432
709	15700	6412
710	15723	6391
711	15753	6372
712	15785	6354
713	15824	6338
714	15845	6316
715	15871	6295
716	15956	6298
717	16203	6364
718	16259	6354
719	16290	6335
720	16316	6314
721	16349	6295
722	16378	6275
723	16403	6253
724	16421	6228
725	16442	6205
726	16463	6182
727	16500	6164
728	16516	6139
729	16540	6117
730	16562	6094
731	16585	6072
732	16598	6046
733	16626	6025
734	16647	6002
735	16667	5978
736	16691	5956
737	16713	5933
738	16733	5909
739	16755	5887
740	16776	5863
741	16804	5842
742	16831	5822
743	16855	5799
744	16884	5779
745	16928	5763
746	16955	5742
747	16980	5720
748	17006	5699
749	17033	5677
750	17051	5653
751	17077	5632
752	17096	5607
753	17115	5584
754	17131	5559
755	17148	5534
756	17173	5512
757	17197	5490
758	17218	5467
759	17239	5444
760	17260	5420
761	17279	5397
762	17293	5371
763	17315	5348
764	17336	5325
765	17357	5302
766	17379	5279
767	17397	5255
768	17421	5233
769	17438	5208
770	17455	5184
771	17473	5160
772	17495	5137
773	17516	5114
774	17537	5091
775	17563	5069
776	17582	5046
777	17600	5022
778	17620	4998
779	17638	4975
780	17657	4951
781	17674	4927
782	17698	4905
783	17730	4885
784	17758	4863
785	17785	4842
786	17812	4820
787	17842	4800
788	17869	4778
789	17887	4754
790	17936	4739
791	17975	4720
792	18009	4701
793	18043	4681
794	18079	4661
795	18111	4641
796	18136	4619
797	18161	4597
798	18199	4578
799	18226	4556
800	18256	4535
801	18286	4514
802	18320	4494
803	18349	4473
804	18372	4450
805	18404	4429
806	18432	4408
807	18461	4386
808	18494	4366
809	18529	4346
810	18689	4355
811	18753	4341
812	18799	4324
813	18833	4303
814	18902	4290
815	18958	4274
816	19018	4259
817	19085	4246
818	19120	4225
819	19161	4206
820	19189	4183
821	19213	4160
822	19240	4137
823	19362	4135
824	19419	4119
825	19472	4102
826	19500	4079
827	19528	4056
828	19557	4034
829	19584	4011
830	19605	3987
831	19627	3963
832	19651	3939
833	19672	3915
834	19705	3893
835	19731	3870
836	19760	3848
837	19779	3823
838	19801	3799
839	19827	3776
840	19858	3754
841	19883	3731
842	19920	3710
843	19973	3691
844	20014	3671
845	20052	3650
846	20076	3626
847	20109	3604
848	20128	3579
849	20160	3557
850	20189	3534
851	20222	3512
852	20260	3491
853	20344	3478
854	20377	3455
855	20400	3431
856	20439	3410
857	20459	3386
858	20487	3362
859	20507	3338
860	20532	3314
861	20556	3290
862	20599	3270
863	20631	3247
864	20666	3225
865	20693	3201
866	20709	3176
867	20740	3154
868	20775	3131
869	20793	3107
870	20814	3082
871	20831	3057
872	20859	3034
873	20887	3011
874	20917	2988
875	20938	2963
876	20973	2941
877	21007	2919
878	21038	2896
879	21074	2873
880	21118	2852
881	21155	2830
882	21174	2805
883	21223	2785
884	21262	2762
885	21294	2739
886	21330	2717
887	21363	2694
888	21464	2680
889	21526	2660
890	21574	2639
891	21605	2615
892	21641	2593
893	21680	2570
894	21711	2547
895	21741	2523
896	21802	2503
897	21830	2479
898	21845	2454
899	21872	2430
900	21903	2406
901	21926	2382
902	21968	2359
903	21995	2335
904	22034	2313
905	22060	2288
906	22078	2263
907	22095	2238
908	22137	2216
909	22175	2193
910	22230	2171
911	22288	2150
912	22346	2129
913	22372	2105
914	22392	2080
915	22424	2056
916	22454	2032
917	22475	2007
918	22505	1983
919	22543	1960
920	22567	1935
921	22589	1911
922	22613	1886
923	22638	1862
924	22661	1837
925	22685	1812
926	22712	1788
927	22730	1763
928	22752	1738
929	22768	1713
930	22788	1688
931	22809	1664
932	22828	1639
933	22854	1614
934	22874	1590
935	22904	1566
936	22930	1541
937	22956	1517
938	23487	1525
939	23515	1500
940	23556	1476
941	23604	1453
942	23647	1429
943	23679	1404
944	23718	1380
945	23747	1355
946	23778	1330
947	23799	1305
948	23810	1279
949	23822	1253
950	23846	1228
951	23862	1203
952	23894	1178
953	23922	1153
954	23948	1128
955	23972	1103
956	23998	1078
957	24019	1053
958	24033	1027
959	24062	1002
960	24092	977
961	24120	952
962	24133	927
963	24156	902
964	24178	876
965	24200	851
966	24224	826
967	24248	801
968	24272	776
969	24297	751
970	24312	726
971	24330	700
972	24358	675
973	24381	650
974	24398	625
975	24418	600
976	24454	575
977	24489	550
978	24514	525
979	24537	500
980	24574	475
981	24595	450
982	24626	425
983	24662	401
984	24705	376
985	24729	351
986	24748	325
987	24762	300
988	24786	275
989	24808	250
990	24827	225
991	24846	200
992	24864	175
993	24887	150
994	24904	125
995	24925	100
996	24953	75
997	24981	50
998	25010	25
999	25037	0
