iter	Passed	Remaining
271	5400	14453
272	5414	14419
273	5438	14409
274	5456	14385
275	5474	14359
276	5503	14364
277	5525	14349
278	5546	14333
279	5565	14312
280	5587	14296
281	5606	14274
282	5628	14260
283	5646	14235
284	5656	14191
285	5676	14172
286	5700	14162
287	5721	14145
288	5737	14115
289	5754	14088
290	5770	14059
291	5790	14040
292	5811	14023
293	5830	14001
294	5863	14013
295	5884	13994
296	5921	14015
297	5942	13998
298	5961	13976
299	5983	13960
300	6004	13942
301	6020	13915
302	6046	13908
303	6065	13887
304	6163	14044
305	6201	14063
306	6229	14061
307	6250	14042
308	6268	14018
309	6292	14005
310	6318	13997
311	6337	13974
312	6358	13955
313	6375	13928
314	6395	13906
315	6414	13885
316	6434	13863
317	6455	13845
318	6471	13815
319	6494	13800
320	6515	13781
321	6533	13757
322	6553	13735
323	6572	13712
324	6588	13683
325	6607	13661
326	6622	13630
327	6644	13613
328	6664	13591
329	6686	13575
330	6710	13563
331	6733	13547
332	6750	13520
333	6768	13496
334	6779	13458
335	6805	13448
336	6820	13418
337	6840	13397
338	6869	13394
339	6905	13404
340	6921	13377
341	6938	13350
342	6957	13327
343	6976	13303
344	6990	13272
345	7010	13251
346	7030	13230
347	7049	13208
348	7069	13186
349	7087	13162
350	7107	13142
351	7128	13122
352	7145	13096
353	7164	13073
354	7171	13029
355	7195	13016
356	7213	12993
357	7220	12948
358	7238	12924
359	7256	12900
360	7274	12875
361	7291	12850
362	7322	12849
363	7347	12837
364	7364	12811
365	7381	12786
366	7399	12761
367	7414	12734
368	7430	12706
369	7446	12679
370	7469	12663
371	7477	12623
372	7495	12600
373	7512	12574
374	7535	12559
375	7558	12543
376	7579	12525
377	7598	12503
378	7619	12485
379	7638	12463
380	7659	12444
381	7684	12432
382	7704	12411
383	7726	12394
384	7744	12371
385	7767	12355
386	7789	12338
387	7815	12328
388	7842	12318
389	7866	12304
390	7906	12315
391	7923	12290
392	7944	12270
393	7958	12241
394	7979	12221
395	8003	12206
396	8015	12175
397	8032	12150
398	8061	12142
399	8081	12122
400	8106	12108
401	8127	12090
402	8141	12060
403	8152	12026
404	8175	12011
405	8203	12002
406	8236	12001
407	8257	11980
408	8276	11958
409	8294	11935
410	8319	11922
411	8364	11937
412	8374	11902
413	8394	11881
414	8415	11862
415	8435	11841
416	8456	11822
417	8479	11806
418	8487	11768
419	8511	11754
420	8529	11731
421	8546	11706
422	8561	11678
423	8590	11669
424	8613	11653
425	8629	11627
426	8651	11610
427	8672	11590
428	8691	11568
429	8715	11552
430	8735	11532
431	8750	11505
432	8762	11474
433	8783	11454
434	8795	11423
435	8806	11391
436	8825	11370
437	8851	11357
438	8873	11339
439	8909	11338
440	8939	11332
441	8959	11311
442	8978	11288
443	8997	11267
444	9016	11245
445	9040	11229
446	9061	11210
447	9072	11178
448	9094	11161
449	9114	11140
450	9127	11111
451	9143	11084
452	9151	11049
453	9166	11024
454	9178	10993
455	9201	10977
456	9214	10948
457	9236	10930
458	9260	10915
459	9284	10899
460	9303	10877
461	9326	10860
462	9340	10833
463	9359	10811
464	9383	10795
465	9399	10771
466	9420	10751
467	9432	10722
468	9445	10693
469	9467	10675
470	9489	10657
471	9501	10628
472	9535	10623
473	9579	10630
474	9592	10601
475	9613	10582
476	9635	10564
477	9655	10544
478	9675	10523
479	9699	10507
480	9720	10488
481	9739	10466
482	9751	10437
483	9769	10415
484	9787	10393
485	9819	10385
486	9843	10368
487	9855	10339
488	9871	10315
489	9895	10298
490	9933	10297
491	9958	10282
492	9970	10253
493	9991	10233
494	10012	10214
495	10031	10193
496	10053	10175
497	10073	10154
498	10084	10125
499	10097	10097
500	10121	10080
501	10138	10057
502	10157	10036
503	10177	10015
504	10189	9987
505	10200	9958
506	10224	9941
507	10248	9926
508	10259	9897
509	10280	9877
510	10303	9859
511	10325	9841
512	10344	9820
513	10366	9802
514	10379	9774
515	10396	9751
516	10414	9729
517	10424	9699
518	10443	9679
519	10458	9654
520	10469	9625
521	10482	9598
522	10492	9569
523	10507	9544
524	10517	9515
525	10535	9494
526	10546	9466
527	10560	9440
528	10584	9423
529	10595	9396
530	10613	9374
531	10631	9352
532	10647	9329
533	10658	9301
534	10672	9275
535	10691	9254
536	10702	9227
537	10712	9199
538	10737	9183
539	10759	9165
540	10779	9145
541	10792	9119
542	10812	9099
543	10834	9082
544	10853	9061
545	10871	9039
546	10890	9019
547	10911	9000
548	10993	9031
549	11028	9023
550	11064	9016
551	11090	9000
552	11108	8979
553	11130	8960
554	11153	8942
555	11171	8920
556	11181	8893
557	11196	8869
558	11217	8849
559	11227	8821
560	11243	8798
561	11254	8771
562	11271	8749
563	11295	8731
564	11316	8712
565	11337	8693
566	11357	8673
567	11377	8653
568	11388	8626
569	11408	8606
570	11420	8580
571	11430	8553
572	11448	8531
573	11461	8506
574	11471	8479
575	11489	8457
576	11514	8441
577	11537	8423
578	11556	8402
579	11572	8380
580	11588	8357
581	11605	8334
582	11628	8317
583	11651	8299
584	11669	8278
585	11693	8261
586	11712	8240
587	11731	8219
588	11750	8199
589	11761	8173
590	11773	8147
591	11796	8129
592	11825	8116
593	11839	8092
594	11850	8066
595	11874	8049
596	11892	8028
597	11913	8008
598	11934	7989
599	11971	7980
600	11981	7954
601	12002	7935
602	12019	7913
603	12040	7893
604	12056	7871
605	12073	7850
606	12090	7827
607	12110	7808
608	12122	7782
609	12139	7761
610	12160	7742
611	12176	7719
612	12198	7701
613	12216	7679
614	12230	7656
615	12249	7635
616	12262	7612
617	12283	7592
618	12295	7567
619	12313	7546
620	12337	7529
621	12354	7508
622	12375	7489
623	12397	7470
624	12413	7447
625	12426	7424
626	12447	7405
627	12471	7387
628	12495	7369
629	12517	7351
630	12666	7407
631	12758	7429
632	12892	7474
633	12938	7469
634	12974	7457
635	13002	7441
636	13020	7419
637	13039	7398
638	13061	7379
639	13079	7356
640	13098	7336
641	13126	7319
642	13145	7298
643	13163	7276
644	13184	7256
645	13205	7236
646	13228	7217
647	13248	7196
648	13266	7174
649	13288	7155
650	13309	7135
651	13330	7115
652	13353	7096
653	13371	7074
654	13390	7052
655	13411	7032
656	13462	7028
657	13479	7006
658	13501	6986
659	13523	6966
660	13543	6945
661	13563	6924
662	13584	6904
663	13608	6886
664	13628	6865
665	13651	6846
666	13668	6824
667	13691	6804
668	13716	6786
669	13729	6762
670	13743	6738
671	13762	6717
672	13784	6697
673	13818	6683
674	13839	6663
675	13857	6641
676	13879	6622
677	13892	6597
678	13912	6577
679	13931	6555
680	13944	6531
681	13963	6510
682	14002	6499
683	14020	6477
684	14036	6454
685	14060	6436
686	14078	6414
687	14102	6395
688	14130	6378
689	14157	6360
690	14191	6346
691	14214	6326
692	14233	6305
693	14250	6283
694	14268	6261
695	14290	6241
696	14308	6220
697	14321	6196
698	14337	6173
699	14350	6150
700	14362	6125
701	14379	6103
702	14400	6083
703	14426	6065
704	14446	6044
705	14466	6024
706	14484	6002
707	14511	5984
708	14531	5964
709	14544	5940
710	14556	5916
711	14576	5896
712	14589	5872
713	14615	5854
714	14639	5835
715	14661	5815
716	14680	5794
717	14702	5774
718	14724	5754
719	14747	5735
720	14768	5714
721	14790	5694
722	14807	5672
723	14830	5653
724	14845	5631
725	14865	5610
726	14886	5590
727	14919	5574
728	14932	5551
729	14943	5527
730	14964	5506
731	14977	5483
732	14991	5460
733	15048	5453
734	15074	5435
735	15090	5413
736	15111	5392
737	15130	5371
738	15150	5350
739	15166	5328
740	15178	5305
741	15190	5281
742	15203	5258
743	15222	5237
744	15240	5216
745	15263	5196
746	15277	5174
747	15293	5152
748	15311	5131
749	15336	5112
750	15360	5092
751	15379	5071
752	15399	5051
753	15417	5030
754	15441	5010
755	15463	4990
756	15490	4972
757	15513	4952
758	15532	4931
759	15553	4911
760	15566	4888
761	15589	4869
762	15608	4848
763	15628	4827
764	15648	4807
765	15668	4786
766	15688	4765
767	15712	4746
768	15736	4727
769	15757	4706
770	15779	4686
771	15805	4667
772	15829	4648
773	15851	4628
774	15864	4605
775	15884	4585
776	15907	4565
777	15931	4545
778	15954	4526
779	15974	4505
780	15989	4483
781	16028	4468
782	16135	4471
783	16187	4459
784	16215	4441
785	16238	4421
786	16258	4400
787	16277	4379
788	16292	4357
789	16312	4336
790	16335	4316
791	16356	4295
792	16376	4274
793	16395	4253
794	16417	4233
795	16438	4212
796	16450	4189
797	16475	4170
798	16501	4151
799	16524	4131
800	16541	4109
801	16562	4088
802	16578	4067
803	16593	4045
804	16614	4024
805	16630	4002
806	16651	3982
807	16665	3960
808	16685	3939
809	16705	3918
810	16722	3897
811	16744	3876
812	16763	3855
813	16785	3835
814	16804	3814
815	16824	3793
816	16843	3772
817	16865	3752
818	16888	3732
819	16908	3711
820	16928	3690
821	16947	3669
822	16958	3647
823	16975	3625
824	16997	3605
825	17018	3585
826	17313	3621
827	17330	3600
828	17352	3579
829	17372	3558
830	17392	3537
831	17408	3515
832	17429	3494
833	17447	3472
834	17465	3451
835	17492	3431
836	17516	3411
837	17534	3389
838	17558	3369
839	17583	3349
840	17604	3328
841	17631	3308
842	17655	3288
843	17678	3267
844	17698	3246
845	17724	3226
846	17780	3211
847	17803	3191
848	17823	3170
849	17841	3148
850	17863	3127
851	17885	3106
852	17903	3085
853	17923	3064
854	17941	3042
855	17963	3021
856	17980	3000
857	18010	2980
858	18031	2959
859	18056	2939
860	18080	2918
861	18105	2898
862	18127	2877
863	18143	2855
864	18166	2835
865	18189	2814
866	18210	2793
867	18234	2772
868	18258	2752
869	18279	2731
870	18320	2713
871	18346	2693
872	18367	2672
873	18380	2649
874	18399	2628
875	18422	2607
876	18443	2586
877	18461	2565
878	18483	2544
879	18505	2523
880	18528	2502
881	18550	2481
882	18564	2459
883	18578	2437
884	18590	2415
885	18607	2394
886	18630	2373
887	18648	2352
888	18662	2330
889	18694	2310
890	18713	2289
891	18736	2268
892	18762	2248
893	18784	2227
894	18806	2206
895	18826	2185
896	18843	2163
897	18861	2142
898	18884	2121
899	18904	2100
900	18920	2078
901	18936	2057
902	18954	2036
903	18974	2014
904	18995	1994
905	19017	1973
906	19035	1951
907	19053	1930
908	19072	1909
909	19088	1887
910	19105	1866
911	19124	1845
912	19134	1823
913	19154	1802
914	19176	1781
915	19197	1760
916	19223	1739
917	19243	1718
918	19264	1697
919	19282	1676
920	19300	1655
921	19339	1636
922	19386	1617
923	19411	1596
924	19433	1575
925	19455	1554
926	19476	1533
927	19498	1512
928	19518	1491
929	19543	1471
930	19566	1450
931	19588	1429
932	19607	1408
933	19623	1386
934	19636	1365
935	19654	1343
936	19676	1322
937	19695	1301
938	19714	1280
939	19737	1259
940	19761	1239
941	19799	1219
942	19815	1197
943	19827	1176
944	19847	1155
945	19869	1134
946	19882	1112
947	19894	1091
948	19915	1070
949	19938	1049
950	19975	1029
951	19999	1008
952	20021	987
953	20039	966
954	20061	945
955	20086	924
956	20104	903
957	20127	882
958	20148	861
959	20164	840
960	20183	819
961	20208	798
962	20230	777
963	20256	756
964	20278	735
965	20297	714
966	20316	693
967	20354	672
968	20371	651
969	20393	630
970	20415	609
971	20434	588
972	20450	567
973	20470	546
974	20491	525
975	20517	504
976	20541	483
977	20563	462
978	20588	441
979	20609	420
980	20631	399
981	20649	378
982	20670	357
983	20727	337
984	20820	317
985	20853	296
986	20880	275
987	20902	253
988	20922	232
989	20942	211
990	20961	190
991	20983	169
992	20996	148
993	21009	126
994	21027	105
995	21048	84
996	21073	63
997	21091	42
998	21109	21
999	21131	0
